start_time,cell_count,Unique_ID,date,temperature,P.treatment,replicate,unique_number,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours
2016-07-15T18:02:21Z,586767.0,1B,lst,24,FULL,1,61.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:02:21 UTC,15.15738425925926,363.77722222222224
2016-07-15T09:53:11Z,53706.0,20,lst,12,DEF,5,20.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:53:11 UTC,14.817685185185185,355.62444444444446
2016-07-15T17:38:11Z,1159307.0,21,lst,16,FULL,1,21.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 17:38:11 UTC,15.140601851851851,363.37444444444446
2016-07-15T17:39:19Z,1069980.0,22,lst,16,FULL,2,22.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 17:39:19 UTC,15.141388888888889,363.3933333333333
2016-07-15T17:43:31Z,1101647.0,23,R2,16,FULL,3,23.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 17:43:31 UTC,15.144305555555556,363.4633333333333
2016-07-15T17:44:52Z,1264523.0,24,R2,16,FULL,4,24.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 17:44:52 UTC,15.145243055555556,363.48583333333335
2016-07-15T17:46:06Z,1341386.0,25,lst,16,FULL,5,25.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 17:46:06 UTC,15.146099537037037,363.50638888888886
2016-07-15T17:49:21Z,102722.0,27,lst,16,DEF,2,27.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 17:49:21 UTC,15.148356481481482,363.56055555555554
2016-07-15T18:03:27Z,622235.0,2B,lst,24,FULL,2,62.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:03:27 UTC,15.158148148148149,363.79555555555555
2016-07-15T09:14:07Z,41344.0,31,lst,8,FULL,1,1.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:14:07 UTC,14.790555555555555,354.97333333333336
2016-07-15T09:15:19Z,41598.0,32,lst,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:15:19 UTC,14.79138888888889,354.99333333333334
2016-07-15T09:18:04Z,44725.0,33,R2,8,FULL,3,3.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:18:04 UTC,14.793298611111112,355.0391666666667
2016-07-15T09:23:39Z,70265.0,35,lst,8,FULL,5,5.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:23:39 UTC,14.797175925925925,355.1322222222222
2016-07-15T18:11:06Z,563111.0,37B,lst,24,DEF,2,67.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:11:06 UTC,15.163460648148147,363.92305555555555
2016-07-15T18:04:36Z,382049.0,3B,lst,24,FULL,3,63.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:04:36 UTC,15.158946759259258,363.8147222222222
2016-07-15T18:24:06Z,530002.0,41B,lst,20,FULL,1,51.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:24:06 UTC,15.172488425925925,364.13972222222225
2016-07-15T18:25:21Z,466595.0,42B,lst,20,FULL,2,52.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:25:21 UTC,15.173356481481482,364.16055555555556
2016-07-15T18:28:25Z,460098.0,44B,lst,20,FULL,4,54.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:28:25 UTC,15.17548611111111,364.21166666666664
2016-07-15T18:29:37Z,382367.0,45B,lst,20,FULL,5,55.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:29:37 UTC,15.176319444444445,364.2316666666667
2016-07-15T18:30:48Z,160689.0,46B,lst,20,DEF,1,56.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:30:48 UTC,15.177141203703703,364.25138888888887
2016-07-15T18:32:04Z,410073.0,48B,lst,20,DEF,3,58.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:32:04 UTC,15.178020833333333,364.2725
2016-07-15T18:05:42Z,669763.0,4B,lst,24,FULL,4,64.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:05:42 UTC,15.159710648148149,363.8330555555556
2016-07-15T18:06:48Z,592094.0,5B,lst,24,FULL,5,65.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 18:06:48 UTC,15.160474537037038,363.8513888888889
2016-07-15T09:24:55Z,36018.0,6,lst,8,DEF,1,6.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:24:55 UTC,14.798055555555555,355.1533333333333
2016-07-15T09:28:05Z,36794.0,8,lst,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:28:05 UTC,14.80025462962963,355.2061111111111
2016-07-15T09:29:17Z,39439.0,9,lst,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:29:17 UTC,14.801087962962963,355.2261111111111
2016-07-15T09:26:08Z,30215.0,7,copy,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-15 09:26:08 UTC,14.798900462962964,355.1736111111111
2016-07-16T17:20:35Z,841093.0,1,lst,24,FULL,1,41.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:20:35 UTC,16.12837962962963,387.0811111111111
2016-07-16T15:30:24Z,54345.0,10,lst,8,DEF,5,10.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:30:24 UTC,16.051863425925927,385.2447222222222
2016-07-16T15:39:59Z,84267.0,11,lst,12,FULL,1,11.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:39:59 UTC,16.058518518518518,385.40444444444444
2016-07-16T15:55:13Z,125386.0,18,lst,12,DEF,3,18.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:55:13 UTC,16.069097222222222,385.65833333333336
2016-07-16T15:58:00Z,108012.0,20,lst,12,DEF,5,20.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:58:00 UTC,16.071030092592594,385.70472222222224
2016-07-16T16:06:27Z,709792.0,22,lst,16,FULL,2,22.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:06:27 UTC,16.07689814814815,385.84555555555556
2016-07-16T16:07:40Z,676114.0,23,lst,16,FULL,3,23.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:07:40 UTC,16.077743055555555,385.86583333333334
2016-07-16T16:12:32Z,86220.0,26,lst,16,DEF,1,26.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:12:32 UTC,16.081122685185186,385.94694444444445
2016-07-16T16:16:29Z,129206.0,27,lst,16,DEF,2,27.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:16:29 UTC,16.08386574074074,386.0127777777778
2016-07-16T16:59:25Z,633831.0,2B,lst,24,FULL,2,62.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:59:25 UTC,16.113680555555554,386.72833333333335
2016-07-16T17:27:32Z,661652.0,3,R2,24,FULL,3,43.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:27:32 UTC,16.133206018518518,387.19694444444445
2016-07-16T16:23:46Z,96482.0,30,lst,16,DEF,5,30.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:23:46 UTC,16.08892361111111,386.13416666666666
2016-07-16T15:14:42Z,39605.0,31,lst,8,FULL,1,1.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:14:42 UTC,16.040960648148147,384.98305555555555
2016-07-16T15:15:51Z,53003.0,32,lst,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:15:51 UTC,16.04175925925926,385.0022222222222
2016-07-16T17:28:40Z,865905.0,4,lst,24,FULL,4,44.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:28:40 UTC,16.133993055555557,387.2158333333333
2016-07-16T17:53:53Z,841761.0,41,lst,20,FULL,1,31.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:53:53 UTC,16.15150462962963,387.6361111111111
2016-07-16T17:55:03Z,1004363.0,42,lst,20,FULL,2,32.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:55:03 UTC,16.152314814814815,387.65555555555557
2016-07-16T17:56:07Z,1270518.0,43,lst,20,FULL,3,33.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:56:07 UTC,16.153055555555557,387.67333333333335
2016-07-16T16:34:39Z,433593.0,43B,lst,20,FULL,3,53.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:34:39 UTC,16.096481481481483,386.31555555555553
2016-07-16T17:57:18Z,1086478.0,44,lst,20,FULL,4,34.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:57:18 UTC,16.153877314814814,387.69305555555553
2016-07-16T16:35:51Z,287601.0,44B,lst,20,FULL,4,54.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:35:51 UTC,16.097314814814816,386.3355555555556
2016-07-16T17:58:31Z,920100.0,45,lst,20,FULL,5,35.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:58:31 UTC,16.154722222222222,387.7133333333333
2016-07-16T16:36:58Z,330976.0,45B,lst,20,FULL,5,55.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:36:58 UTC,16.09809027777778,386.3541666666667
2016-07-16T18:01:25Z,353311.0,47,lst,20,DEF,2,37.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 18:01:25 UTC,16.156736111111112,387.76166666666666
2016-07-16T16:41:47Z,252996.0,48B,lst,20,DEF,3,58.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 16:41:47 UTC,16.101435185185185,386.43444444444447
2016-07-16T17:07:29Z,744804.0,5B,lst,24,FULL,5,65.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 17:07:29 UTC,16.119282407407407,386.86277777777775
2016-07-16T15:27:55Z,40047.0,8,R2,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:27:55 UTC,16.05013888888889,385.2033333333333
2016-07-16T15:29:11Z,47664.0,9,lst,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:29:11 UTC,16.051018518518518,385.22444444444443
2016-07-16T15:24:19Z,30477.0,7,copy,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-16 15:24:19 UTC,16.04763888888889,385.1433333333333
2016-07-17T13:03:08Z,32120.0,10,lst,8,DEF,5,10.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:03:08 UTC,16.94959490740741,406.79027777777776
2016-07-17T13:06:57Z,276679.0,11,lst,12,FULL,1,11.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:06:57 UTC,16.95224537037037,406.8538888888889
2016-07-17T13:08:16Z,285227.0,12,lst,12,FULL,2,12.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:08:16 UTC,16.95315972222222,406.87583333333333
2016-07-17T13:09:27Z,572750.0,13,lst,12,FULL,3,13.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:09:27 UTC,16.95398148148148,406.8955555555556
2016-07-17T13:12:25Z,547601.0,14,r2,12,FULL,4,14.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:12:25 UTC,16.956041666666668,406.945
2016-07-17T13:15:24Z,205968.0,17,lst,12,DEF,2,17.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:15:24 UTC,16.958113425925927,406.9947222222222
2016-07-17T13:19:21Z,61796.0,18,lst,12,DEF,3,18.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:19:21 UTC,16.960856481481482,407.06055555555554
2016-07-17T13:20:28Z,64541.0,19,lst,12,DEF,4,19.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:20:28 UTC,16.961631944444445,407.07916666666665
2016-07-17T13:21:37Z,62879.0,20,lst,12,DEF,5,20.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:21:37 UTC,16.962430555555557,407.09833333333336
2016-07-17T13:25:40Z,942083.0,21,lst,16,FULL,1,21.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:25:40 UTC,16.965243055555554,407.16583333333335
2016-07-17T13:26:54Z,776217.0,22,lst,16,FULL,2,22.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:26:54 UTC,16.96609953703704,407.18638888888887
2016-07-17T13:27:59Z,821808.0,23,lst,16,FULL,3,23.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:27:59 UTC,16.966851851851853,407.20444444444445
2016-07-17T13:29:08Z,930249.0,24,lst,16,FULL,4,24.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:29:08 UTC,16.96765046296296,407.2236111111111
2016-07-17T13:30:15Z,776053.0,25,lst,16,FULL,5,25.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:30:15 UTC,16.968425925925924,407.2422222222222
2016-07-17T13:32:58Z,95017.0,27,lst,16,DEF,2,27.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:32:58 UTC,16.9703125,407.2875
2016-07-17T13:34:05Z,67347.0,28,lst,16,DEF,3,28.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:34:05 UTC,16.97108796296296,407.30611111111114
2016-07-17T13:35:10Z,70241.0,29,lst,16,DEF,4,29.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:35:10 UTC,16.971840277777776,407.32416666666666
2016-07-17T13:47:38Z,664882.0,2B,lst,24,FULL,2,62.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:47:38 UTC,16.980497685185185,407.53194444444443
2016-07-17T12:51:04Z,60900.0,31,lst,8,FULL,1,1.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 12:51:04 UTC,16.94121527777778,406.58916666666664
2016-07-17T12:52:46Z,76632.0,32,lst,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 12:52:46 UTC,16.942395833333332,406.6175
2016-07-17T12:54:01Z,65643.0,33,lst,8,FULL,3,3.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 12:54:01 UTC,16.94326388888889,406.6383333333333
2016-07-17T12:55:12Z,57763.0,34,lst,8,FULL,4,4.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 12:55:12 UTC,16.94408564814815,406.65805555555556
2016-07-17T12:56:25Z,77046.0,35,lst,8,FULL,5,5.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 12:56:25 UTC,16.944930555555555,406.67833333333334
2016-07-17T13:31:23Z,106786.0,36,lst,24,DEF,1,46.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:31:23 UTC,16.969212962962963,407.2611111111111
2016-07-17T13:52:07Z,502664.0,36B,lst,24,DEF,1,66.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:52:07 UTC,16.98361111111111,407.6066666666667
2016-07-17T13:56:55Z,221960.0,38B,lst,24,DEF,3,68.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:56:55 UTC,16.986944444444443,407.68666666666667
2016-07-17T13:48:42Z,439061.0,3B,lst,24,FULL,3,63.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:48:42 UTC,16.981238425925927,407.5497222222222
2016-07-17T14:01:06Z,343830.0,40B,lst,24,DEF,5,70.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 14:01:06 UTC,16.98984953703704,407.75638888888886
2016-07-17T14:04:35Z,342322.0,41B,lst,20,FULL,1,51.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 14:04:35 UTC,16.992268518518518,407.81444444444446
2016-07-17T14:10:02Z,333055.0,42B,lst,20,FULL,2,52.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 14:10:02 UTC,16.99605324074074,407.90527777777777
2016-07-17T14:18:40Z,125056.0,46B,lst,20,DEF,1,56.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 14:18:40 UTC,17.00204861111111,408.0491666666667
2016-07-17T14:19:48Z,451929.0,47B,lst,20,DEF,2,57.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 14:19:48 UTC,17.00283564814815,408.06805555555553
2016-07-17T14:20:58Z,208733.0,48B,lst,20,DEF,3,58.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 14:20:58 UTC,17.003645833333334,408.0875
2016-07-17T14:22:07Z,126159.0,49B,lst,20,DEF,4,59.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 14:22:07 UTC,17.004444444444445,408.1066666666667
2016-07-17T13:49:50Z,739270.0,4B,lst,24,FULL,4,64.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:49:50 UTC,16.982025462962962,407.5686111111111
2016-07-17T14:23:17Z,134193.0,50B,lst,20,DEF,5,60.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 14:23:17 UTC,17.00525462962963,408.12611111111113
2016-07-17T13:50:54Z,672396.0,5B,lst,24,FULL,5,65.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:50:54 UTC,16.982766203703704,407.5863888888889
2016-07-17T12:57:44Z,24634.0,6,lst,8,DEF,1,6.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 12:57:44 UTC,16.94584490740741,406.7002777777778
2016-07-17T12:58:58Z,21880.0,7,lst,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 12:58:58 UTC,16.94670138888889,406.72083333333336
2016-07-17T13:01:57Z,38296.0,9,lst,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:01:57 UTC,16.94877314814815,406.7705555555556
2016-07-17T13:00:06Z,26404.0,8,copy,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-17 13:00:06 UTC,16.947488425925926,406.7397222222222
2016-07-18T09:57:35Z,84202.0,10,lst,8,DEF,5,10.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:57:35 UTC,17.820740740740742,427.6977777777778
2016-07-18T10:07:31Z,114352.0,11,lst,12,FULL,1,11.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:07:31 UTC,17.827638888888888,427.86333333333334
2016-07-18T10:08:38Z,117747.0,12,lst,12,FULL,2,12.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:08:38 UTC,17.82841435185185,427.88194444444446
2016-07-18T10:09:50Z,417969.0,13,lst,12,FULL,3,13.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:09:50 UTC,17.829247685185184,427.90194444444444
2016-07-18T10:11:04Z,551969.0,14,lst,12,FULL,4,14.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:11:04 UTC,17.83010416666667,427.9225
2016-07-18T10:12:50Z,579027.0,15,lst,12,FULL,5,15.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:12:50 UTC,17.83133101851852,427.95194444444445
2016-07-18T10:16:42Z,38721.0,17,lst,12,DEF,2,17.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:16:42 UTC,17.834016203703705,428.0163888888889
2016-07-18T10:18:50Z,46836.0,18,lst,12,DEF,3,18.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:18:50 UTC,17.835497685185185,428.0519444444444
2016-07-18T10:22:39Z,49236.0,20,lst,12,DEF,5,20.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:22:39 UTC,17.838148148148147,428.11555555555555
2016-07-18T10:27:07Z,792737.0,21,lst,16,FULL,1,21.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:27:07 UTC,17.84125,428.19
2016-07-18T10:28:18Z,714699.0,22,lst,16,FULL,2,22.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:28:18 UTC,17.84207175925926,428.20972222222224
2016-07-18T10:34:48Z,773919.0,24,lst,16,FULL,4,24.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:34:48 UTC,17.84658564814815,428.31805555555553
2016-07-18T10:36:30Z,979040.0,25,lst,16,FULL,5,25.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:36:30 UTC,17.847766203703703,428.3463888888889
2016-07-18T10:40:51Z,83014.0,27,lst,16,DEF,2,27.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:40:51 UTC,17.850787037037037,428.4188888888889
2016-07-18T11:25:54Z,813833.0,2B,lst,24,FULL,2,62.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 11:25:54 UTC,17.882071759259258,429.1697222222222
2016-07-18T10:45:14Z,77421.0,30,lst,16,DEF,5,30.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:45:14 UTC,17.85383101851852,428.49194444444447
2016-07-18T09:42:24Z,43994.0,31,R2,8,FULL,1,1.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:42:24 UTC,17.81019675925926,427.4447222222222
2016-07-18T09:45:01Z,67234.0,32,R2,8,FULL,2,2.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:45:01 UTC,17.812013888888888,427.48833333333334
2016-07-18T09:46:23Z,50635.0,33,lst,8,FULL,3,3.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:46:23 UTC,17.812962962962963,427.5111111111111
2016-07-18T09:47:29Z,47594.0,34,lst,8,FULL,4,4.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:47:29 UTC,17.81372685185185,427.52944444444444
2016-07-18T09:48:25Z,63859.0,35,lst,8,FULL,5,5.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:48:25 UTC,17.814375,427.545
2016-07-18T10:37:44Z,114766.0,36,lst,24,DEF,1,46.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:37:44 UTC,17.848622685185184,428.36694444444447
2016-07-18T16:06:07Z,451470.0,37B,lst,24,DEF,2,67.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 16:06:07 UTC,18.076666666666668,433.84
2016-07-18T16:07:10Z,629055.0,38B,lst,24,DEF,3,68.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 16:07:10 UTC,18.077395833333334,433.8575
2016-07-18T10:43:01Z,83630.0,39,lst,24,DEF,4,49.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 10:43:01 UTC,17.852291666666666,428.455
2016-07-18T11:05:56Z,302053.0,42B,lst,20,FULL,2,52.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 11:05:56 UTC,17.868206018518517,428.83694444444444
2016-07-18T11:07:12Z,332720.0,43B,lst,20,FULL,3,53.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 11:07:12 UTC,17.869085648148147,428.85805555555555
2016-07-18T11:08:20Z,298513.0,44B,lst,20,FULL,4,54.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 11:08:20 UTC,17.869872685185186,428.87694444444446
2016-07-18T11:09:25Z,332567.0,45B,lst,20,FULL,5,55.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 11:09:25 UTC,17.870625,428.895
2016-07-18T11:13:03Z,162351.0,46B,R2,20,DEF,1,56.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 11:13:03 UTC,17.873148148148147,428.9555555555556
2016-07-18T11:15:55Z,101028.0,48B,lst,20,DEF,3,58.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 11:15:55 UTC,17.875138888888888,429.00333333333333
2016-07-18T11:17:33Z,152126.0,49B,lst,20,DEF,4,59.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 11:17:33 UTC,17.876273148148147,429.03055555555557
2016-07-18T16:02:18Z,811253.0,4B,lst,24,FULL,4,64.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 16:02:18 UTC,18.074016203703703,433.7763888888889
2016-07-18T16:03:31Z,826142.0,5B,lst,24,FULL,5,65.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 16:03:31 UTC,18.07486111111111,433.7966666666667
2016-07-18T09:49:34Z,47032.0,6,lst,8,DEF,1,6.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:49:34 UTC,17.81517361111111,427.56416666666667
2016-07-18T09:50:46Z,57465.0,7,lst,8,DEF,2,7.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:50:46 UTC,17.816006944444446,427.58416666666665
2016-07-18T09:51:53Z,70723.0,8,lst,8,DEF,3,8.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:51:53 UTC,17.81678240740741,427.60277777777776
2016-07-18T09:53:07Z,65798.0,9,copy,8,DEF,4,9.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-18 09:53:07 UTC,17.81763888888889,427.62333333333333
2016-07-07T13:38:46Z,15682.0,11,lst,12,FULL,1,11.0,2016-06-30T14:15:43Z,2016-06-30 14:15:43 UTC--2016-07-07 13:38:46 UTC,6.974340277777777,167.38416666666666
